[I 2021-06-14 16:06:08,206] Trial 2 finished with value: 1.7528584271872416 and parameters: {'n_estimators': 600, 'max_depth': 2, 'reg_alpha': 0.13997742062075844, 'reg_lambda': 1.8831825922523227e-05, 'min_child_weight': 1.4420734970152903e-05, 'gamma': 7.035289522194632e-05, 'learning_rate': 0.18125402303171673, 'colsample_bytree': 0.6}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:09:30,292] Trial 3 finished with value: 1.7513460840432904 and parameters: {'n_estimators': 563, 'max_depth': 6, 'reg_alpha': 0.00016216541450863779, 'reg_lambda': 1.7294603549423568e-05, 'min_child_weight': 0.07794013328967879, 'gamma': 0.6133318045718733, 'learning_rate': 0.06348144915883426, 'colsample_bytree': 0.55}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:10:57,325] Trial 4 finished with value: 1.773097855504474 and parameters: {'n_estimators': 912, 'max_depth': 6, 'reg_alpha': 0.013777012575597113, 'reg_lambda': 0.0011221988196098162, 'min_child_weight': 0.003410518289987775, 'gamma': 0.002933810753953381, 'learning_rate': 0.46745060198143396, 'colsample_bytree': 0.63}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:16:06,369] Trial 5 finished with value: 1.7520147536584176 and parameters: {'n_estimators': 728, 'max_depth': 5, 'reg_alpha': 1.278902488049335e-05, 'reg_lambda': 4.960406097907748, 'min_child_weight': 3.6960021540016514, 'gamma': 5.4071507179503776e-05, 'learning_rate': 0.051022635200656856, 'colsample_bytree': 0.89}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:17:14,437] Trial 6 finished with value: 1.7524919419856742 and parameters: {'n_estimators': 725, 'max_depth': 2, 'reg_alpha': 0.0001449405688271395, 'reg_lambda': 4.596676654410636e-05, 'min_child_weight': 0.5064747227407359, 'gamma': 0.002663858708615403, 'learning_rate': 0.17673691821697424, 'colsample_bytree': 0.38}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:20:31,568] Trial 7 finished with value: 1.7528675792878494 and parameters: {'n_estimators': 687, 'max_depth': 3, 'reg_alpha': 0.0011031658760209664, 'reg_lambda': 0.04571546545063496, 'min_child_weight': 1.70639086521609e-05, 'gamma': 0.08666852555352517, 'learning_rate': 0.08030110495139255, 'colsample_bytree': 0.98}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:21:58,609] Trial 8 finished with value: 1.7544931737482548 and parameters: {'n_estimators': 863, 'max_depth': 6, 'reg_alpha': 0.40341815915958673, 'reg_lambda': 0.0009629351058117345, 'min_child_weight': 0.19438341583846727, 'gamma': 0.00030858057013630766, 'learning_rate': 0.1913853056378592, 'colsample_bytree': 0.42000000000000004}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:23:59,107] Trial 9 finished with value: 1.7527180877750739 and parameters: {'n_estimators': 619, 'max_depth': 2, 'reg_alpha': 2.4127805301965724e-05, 'reg_lambda': 4.222640120557271, 'min_child_weight': 1.0060021017236658, 'gamma': 0.00030619624140863175, 'learning_rate': 0.18662061235558333, 'colsample_bytree': 0.9}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:25:52,246] Trial 10 finished with value: 1.7710967061527074 and parameters: {'n_estimators': 514, 'max_depth': 4, 'reg_alpha': 6.19579242812796, 'reg_lambda': 0.21072898629869627, 'min_child_weight': 0.0017413735067905978, 'gamma': 4.514925636127408, 'learning_rate': 0.008426079952021482, 'colsample_bytree': 0.13}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:29:00,711] Trial 11 finished with value: 1.7507954135790467 and parameters: {'n_estimators': 824, 'max_depth': 4, 'reg_alpha': 8.978813289514294, 'reg_lambda': 0.0035873543984931175, 'min_child_weight': 0.016615952588425936, 'gamma': 0.040830029959760504, 'learning_rate': 0.012384164887113722, 'colsample_bytree': 0.13}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:34:53,690] Trial 12 finished with value: 1.749159851920046 and parameters: {'n_estimators': 974, 'max_depth': 5, 'reg_alpha': 1.0737279358385843, 'reg_lambda': 0.00020796562059417688, 'min_child_weight': 0.0002816946191712172, 'gamma': 0.014453107242186618, 'learning_rate': 0.018237212695984464, 'colsample_bytree': 0.31}. Best is trial 0 with value: 1.7487695360984654.
[I 2021-06-14 16:40:07,564] Trial 13 finished with value: 1.7487034436183981 and parameters: {'n_estimators': 974, 'max_depth': 5, 'reg_alpha': 2.2568572373624622, 'reg_lambda': 0.00014575734172647185, 'min_child_weight': 0.0002323537012265969, 'gamma': 0.04054085412359835, 'learning_rate': 0.0204596367534558, 'colsample_bytree': 0.27}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 16:43:41,971] Trial 14 finished with value: 1.7495969392113389 and parameters: {'n_estimators': 961, 'max_depth': 3, 'reg_alpha': 6.83685573306642, 'reg_lambda': 0.0001442177019279664, 'min_child_weight': 0.00032727479183052754, 'gamma': 0.29314104195125806, 'learning_rate': 0.024397373400070792, 'colsample_bytree': 0.24000000000000002}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 16:47:14,483] Trial 15 finished with value: 1.7647072856064885 and parameters: {'n_estimators': 832, 'max_depth': 4, 'reg_alpha': 0.014173731597474138, 'reg_lambda': 0.00033185018654967075, 'min_child_weight': 0.00012009628665369522, 'gamma': 0.0006735346757649723, 'learning_rate': 0.005480511575678593, 'colsample_bytree': 0.21000000000000002}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 16:53:36,222] Trial 16 finished with value: 1.7512994967407547 and parameters: {'n_estimators': 500, 'max_depth': 5, 'reg_alpha': 1.5627827547073394, 'reg_lambda': 0.004224019247134182, 'min_child_weight': 0.022461478545945913, 'gamma': 1.7110117832053573, 'learning_rate': 0.030628289599485336, 'colsample_bytree': 0.76}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 16:54:35,742] Trial 17 finished with value: 1.7500267430158332 and parameters: {'n_estimators': 657, 'max_depth': 3, 'reg_alpha': 0.05787487417467049, 'reg_lambda': 7.123362461536006e-05, 'min_child_weight': 0.00084519010253807, 'gamma': 0.05835668660205518, 'learning_rate': 0.0940128463540148, 'colsample_bytree': 0.1}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 17:01:08,079] Trial 18 finished with value: 1.7498000428371132 and parameters: {'n_estimators': 791, 'max_depth': 5, 'reg_alpha': 2.579496614921366, 'reg_lambda': 0.0008117233334279924, 'min_child_weight': 6.115933723645629e-05, 'gamma': 1.696091998022058e-05, 'learning_rate': 0.013834030343530559, 'colsample_bytree': 0.41000000000000003}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 17:04:31,886] Trial 19 finished with value: 1.7498671704473905 and parameters: {'n_estimators': 885, 'max_depth': 4, 'reg_alpha': 0.05163184968014263, 'reg_lambda': 1.0863833773729643e-05, 'min_child_weight': 0.02221296820693697, 'gamma': 0.02305250169731123, 'learning_rate': 0.03246871725610384, 'colsample_bytree': 0.25}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 17:08:38,708] Trial 20 finished with value: 1.7542363243300467 and parameters: {'n_estimators': 940, 'max_depth': 3, 'reg_alpha': 8.269381429468638, 'reg_lambda': 0.22938793668028473, 'min_child_weight': 0.005622507334361406, 'gamma': 0.0016095819281123816, 'learning_rate': 0.010697041784362711, 'colsample_bytree': 0.33999999999999997}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 17:13:10,972] Trial 21 finished with value: 1.7491043268136681 and parameters: {'n_estimators': 994, 'max_depth': 5, 'reg_alpha': 0.9578668592354693, 'reg_lambda': 0.0003612428611502954, 'min_child_weight': 0.0004451199903342201, 'gamma': 0.00981545781769231, 'learning_rate': 0.024433810062406646, 'colsample_bytree': 0.29000000000000004}. Best is trial 13 with value: 1.7487034436183981.
[I 2021-06-14 17:17:36,354] Trial 22 finished with value: 1.7486696632613428 and parameters: {'n_estimators': 999, 'max_depth': 5, 'reg_alpha': 0.5528921777292641, 'reg_lambda': 0.00043312298033351584, 'min_child_weight': 0.0007610994319464771, 'gamma': 0.006096271420130657, 'learning_rate': 0.020697595429231528, 'colsample_bytree': 0.2}. Best is trial 22 with value: 1.7486696632613428.
[I 2021-06-14 17:21:51,267] Trial 23 finished with value: 1.7535358070479705 and parameters: {'n_estimators': 990, 'max_depth': 4, 'reg_alpha': 0.28344550035404953, 'reg_lambda': 0.0036936635682062696, 'min_child_weight': 6.991005303696021e-05, 'gamma': 0.17943035312423253, 'learning_rate': 0.007705558674194749, 'colsample_bytree': 0.19}. Best is trial 22 with value: 1.7486696632613428.
[I 2021-06-14 17:27:36,595] Trial 24 finished with value: 1.7472032113784923 and parameters: {'n_estimators': 936, 'max_depth': 6, 'reg_alpha': 2.880272164734448, 'reg_lambda': 5.9431377429438385e-05, 'min_child_weight': 0.0011401683567310102, 'gamma': 0.002995122124923508, 'learning_rate': 0.018103251547348265, 'colsample_bytree': 0.15000000000000002}. Best is trial 24 with value: 1.7472032113784923.
[I 2021-06-14 17:32:08,285] Trial 25 finished with value: 1.7469594301111064 and parameters: {'n_estimators': 928, 'max_depth': 6, 'reg_alpha': 2.871887649099464, 'reg_lambda': 7.494991351614428e-05, 'min_child_weight': 0.001604735436984215, 'gamma': 0.0006069058568167891, 'learning_rate': 0.018682966623120162, 'colsample_bytree': 0.1}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 17:36:45,413] Trial 26 finished with value: 1.7629085416942836 and parameters: {'n_estimators': 931, 'max_depth': 6, 'reg_alpha': 0.08768433361760435, 'reg_lambda': 3.7014808634324135e-05, 'min_child_weight': 0.001557503288646371, 'gamma': 0.0007625244207065436, 'learning_rate': 0.005434351294129906, 'colsample_bytree': 0.1}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 17:42:46,956] Trial 27 finished with value: 1.7482646404045634 and parameters: {'n_estimators': 900, 'max_depth': 6, 'reg_alpha': 0.003340908626304714, 'reg_lambda': 1.065227025532487e-05, 'min_child_weight': 0.0022226347933245972, 'gamma': 0.00012547814148238846, 'learning_rate': 0.016231560429975637, 'colsample_bytree': 0.16}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 17:48:45,855] Trial 28 finished with value: 1.748239458190836 and parameters: {'n_estimators': 893, 'max_depth': 6, 'reg_alpha': 0.003333022905724592, 'reg_lambda': 1.0363692538009885e-05, 'min_child_weight': 0.002442331026726845, 'gamma': 9.260840304585295e-05, 'learning_rate': 0.015247875207533925, 'colsample_bytree': 0.16}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 17:59:01,222] Trial 29 finished with value: 1.751064118482638 and parameters: {'n_estimators': 861, 'max_depth': 6, 'reg_alpha': 0.0016867648100516318, 'reg_lambda': 6.530198728054615e-05, 'min_child_weight': 0.0067676075627622736, 'gamma': 1.6202901874364142e-05, 'learning_rate': 0.008719673160393258, 'colsample_bytree': 0.45999999999999996}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:01:35,391] Trial 30 finished with value: 1.7488736044757067 and parameters: {'n_estimators': 800, 'max_depth': 6, 'reg_alpha': 0.004780092728178823, 'reg_lambda': 2.5320467731366227e-05, 'min_child_weight': 0.010195202215858627, 'gamma': 0.00015613839380520942, 'learning_rate': 0.037539371212860134, 'colsample_bytree': 0.1}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:07:26,402] Trial 31 finished with value: 1.7480680257045664 and parameters: {'n_estimators': 901, 'max_depth': 6, 'reg_alpha': 0.0006252626005355203, 'reg_lambda': 1.1563191414885201e-05, 'min_child_weight': 0.0023024674390376317, 'gamma': 6.658070267357836e-05, 'learning_rate': 0.016571023131829787, 'colsample_bytree': 0.15000000000000002}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:13:47,871] Trial 32 finished with value: 1.7483495065640657 and parameters: {'n_estimators': 942, 'max_depth': 6, 'reg_alpha': 0.00032736304716608425, 'reg_lambda': 1.0971719938928349e-05, 'min_child_weight': 0.0008677844098012638, 'gamma': 5.0225513015430004e-05, 'learning_rate': 0.01112113611088323, 'colsample_bytree': 0.17}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:19:39,237] Trial 33 finished with value: 1.7482041936957278 and parameters: {'n_estimators': 875, 'max_depth': 6, 'reg_alpha': 0.0005893277182197071, 'reg_lambda': 8.535078289903979e-05, 'min_child_weight': 0.0036998571858454167, 'gamma': 0.0007934611328984517, 'learning_rate': 0.015206365434257694, 'colsample_bytree': 0.16}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:28:39,314] Trial 34 finished with value: 1.7530735231511294 and parameters: {'n_estimators': 871, 'max_depth': 6, 'reg_alpha': 0.0005788789902207436, 'reg_lambda': 8.418829082824299e-05, 'min_child_weight': 0.0387798144010262, 'gamma': 0.0006259867986843798, 'learning_rate': 0.006724852558047792, 'colsample_bytree': 0.35}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:32:50,265] Trial 35 finished with value: 1.7491568805398419 and parameters: {'n_estimators': 836, 'max_depth': 6, 'reg_alpha': 0.00012855794199083102, 'reg_lambda': 2.6613003023197697e-05, 'min_child_weight': 0.004947756116661675, 'gamma': 0.0011212238254161135, 'learning_rate': 0.03081386081225494, 'colsample_bytree': 0.25}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:35:06,038] Trial 36 finished with value: 1.7490842218240723 and parameters: {'n_estimators': 932, 'max_depth': 6, 'reg_alpha': 4.747648231846926e-05, 'reg_lambda': 0.00011518941943676247, 'min_child_weight': 0.010291518175550301, 'gamma': 0.004612987661706329, 'learning_rate': 0.045115341794983624, 'colsample_bytree': 0.11}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:42:33,591] Trial 37 finished with value: 1.7517783494678325 and parameters: {'n_estimators': 914, 'max_depth': 6, 'reg_alpha': 5.949950243799078e-05, 'reg_lambda': 2.396073762669458e-05, 'min_child_weight': 0.001069547554722125, 'gamma': 3.0270557349207866e-05, 'learning_rate': 0.025225508260927863, 'colsample_bytree': 0.73}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:47:31,911] Trial 38 finished with value: 1.7513176211953163 and parameters: {'n_estimators': 767, 'max_depth': 5, 'reg_alpha': 0.0006876918108555713, 'reg_lambda': 0.001781834455888644, 'min_child_weight': 0.053870085177916825, 'gamma': 0.0002925715745335327, 'learning_rate': 0.010042158369243869, 'colsample_bytree': 0.23}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:50:33,429] Trial 39 finished with value: 1.751668871317897 and parameters: {'n_estimators': 956, 'max_depth': 6, 'reg_alpha': 0.00032545446411016624, 'reg_lambda': 0.024500081248696102, 'min_child_weight': 0.0001679371448141101, 'gamma': 0.0024898603925245944, 'learning_rate': 0.06584436329769132, 'colsample_bytree': 0.54}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 18:56:30,329] Trial 40 finished with value: 1.7496947088889778 and parameters: {'n_estimators': 854, 'max_depth': 5, 'reg_alpha': 0.028605390395306688, 'reg_lambda': 5.374400131156118e-05, 'min_child_weight': 0.004373210545233305, 'gamma': 0.0002537461539147569, 'learning_rate': 0.013473498914402924, 'colsample_bytree': 0.31}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:02:22,079] Trial 41 finished with value: 1.748206654573232 and parameters: {'n_estimators': 906, 'max_depth': 6, 'reg_alpha': 0.002788215984079711, 'reg_lambda': 1.0980841770079906e-05, 'min_child_weight': 0.0020600033859219805, 'gamma': 7.104595009897274e-05, 'learning_rate': 0.017256792018887857, 'colsample_bytree': 0.16}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:08:05,846] Trial 42 finished with value: 1.7481991827952676 and parameters: {'n_estimators': 915, 'max_depth': 6, 'reg_alpha': 0.006877356884007206, 'reg_lambda': 1.687347557743183e-05, 'min_child_weight': 0.0028275991986146166, 'gamma': 4.186249552418693e-05, 'learning_rate': 0.017301462666671364, 'colsample_bytree': 0.15000000000000002}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:13:08,191] Trial 43 finished with value: 1.7484314842964523 and parameters: {'n_estimators': 919, 'max_depth': 6, 'reg_alpha': 0.006096046301882874, 'reg_lambda': 1.946595835962301e-05, 'min_child_weight': 0.0004942930105646483, 'gamma': 3.3569966307240235e-05, 'learning_rate': 0.02163821186166511, 'colsample_bytree': 0.14}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:17:36,717] Trial 44 finished with value: 1.7490557883146218 and parameters: {'n_estimators': 884, 'max_depth': 6, 'reg_alpha': 0.001124288865091944, 'reg_lambda': 0.00023306789507094992, 'min_child_weight': 0.0035705850931237347, 'gamma': 1.1086380286949468e-05, 'learning_rate': 0.012718573568047824, 'colsample_bytree': 0.1}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:24:42,208] Trial 45 finished with value: 1.751812381880358 and parameters: {'n_estimators': 959, 'max_depth': 6, 'reg_alpha': 0.017219158977759975, 'reg_lambda': 3.585981407544665e-05, 'min_child_weight': 0.011962772867870026, 'gamma': 0.00046414271758254944, 'learning_rate': 0.00660719655605451, 'colsample_bytree': 0.2}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:27:21,597] Trial 46 finished with value: 1.7488702597402037 and parameters: {'n_estimators': 848, 'max_depth': 5, 'reg_alpha': 0.000256319825170057, 'reg_lambda': 4.8715828568078023e-05, 'min_child_weight': 0.0012812261853882702, 'gamma': 0.0013738012076084502, 'learning_rate': 0.039014120504003345, 'colsample_bytree': 0.14}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:36:37,316] Trial 47 finished with value: 1.7509175780680961 and parameters: {'n_estimators': 798, 'max_depth': 6, 'reg_alpha': 0.008058835258833295, 'reg_lambda': 0.00017221402054834605, 'min_child_weight': 0.003184587084368383, 'gamma': 0.0036737404838735614, 'learning_rate': 0.01793408228066933, 'colsample_bytree': 0.62}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:40:36,162] Trial 48 finished with value: 1.7498801096570678 and parameters: {'n_estimators': 976, 'max_depth': 5, 'reg_alpha': 0.22825366233838773, 'reg_lambda': 1.6747232880630288e-05, 'min_child_weight': 0.0006214899661816082, 'gamma': 0.00018480727466180165, 'learning_rate': 0.027780709378737736, 'colsample_bytree': 0.28}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:43:02,517] Trial 49 finished with value: 1.7486600673179142 and parameters: {'n_estimators': 881, 'max_depth': 6, 'reg_alpha': 3.359942461496629, 'reg_lambda': 0.0004573158989309978, 'min_child_weight': 0.03161923616994929, 'gamma': 0.0019542743329958746, 'learning_rate': 0.05340276682836731, 'colsample_bytree': 0.22}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:45:49,041] Trial 50 finished with value: 1.7620605861417948 and parameters: {'n_estimators': 554, 'max_depth': 6, 'reg_alpha': 0.001344961309015993, 'reg_lambda': 0.0015095847740339058, 'min_child_weight': 0.11683998529610022, 'gamma': 0.00046509146324842714, 'learning_rate': 0.009339608999453925, 'colsample_bytree': 0.1}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:51:17,227] Trial 51 finished with value: 1.7483710280848668 and parameters: {'n_estimators': 918, 'max_depth': 6, 'reg_alpha': 0.002364973554818655, 'reg_lambda': 0.00010660682117829621, 'min_child_weight': 0.0018096129212203044, 'gamma': 4.850043174306779e-05, 'learning_rate': 0.018364311519347067, 'colsample_bytree': 0.18}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 19:56:50,556] Trial 52 finished with value: 1.7477218898222782 and parameters: {'n_estimators': 909, 'max_depth': 6, 'reg_alpha': 0.0006612680136644246, 'reg_lambda': 1.5194249837567312e-05, 'min_child_weight': 0.0027701585085893056, 'gamma': 7.900583749633334e-05, 'learning_rate': 0.016024309516009843, 'colsample_bytree': 0.13}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:02:42,745] Trial 53 finished with value: 1.7484499313179405 and parameters: {'n_estimators': 949, 'max_depth': 6, 'reg_alpha': 1.1668176227071389e-05, 'reg_lambda': 1.423187113878646e-05, 'min_child_weight': 0.007274810894216011, 'gamma': 8.98179045308621e-05, 'learning_rate': 0.011517299547489352, 'colsample_bytree': 0.13}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:09:39,130] Trial 54 finished with value: 1.7488058602975682 and parameters: {'n_estimators': 822, 'max_depth': 6, 'reg_alpha': 0.0006619934004448773, 'reg_lambda': 3.815717447978879e-05, 'min_child_weight': 0.00321561827408666, 'gamma': 2.4005242126055355e-05, 'learning_rate': 0.013704461211036677, 'colsample_bytree': 0.25}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:14:03,519] Trial 55 finished with value: 1.7483146808099932 and parameters: {'n_estimators': 900, 'max_depth': 5, 'reg_alpha': 5.216548263837116e-05, 'reg_lambda': 7.391277598969994e-05, 'min_child_weight': 0.00031213557296470157, 'gamma': 0.000881149366979053, 'learning_rate': 0.020809383680417654, 'colsample_bytree': 0.13}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:20:50,273] Trial 56 finished with value: 1.748684950388223 and parameters: {'n_estimators': 978, 'max_depth': 6, 'reg_alpha': 0.00013182122206636506, 'reg_lambda': 0.00023604692185237984, 'min_child_weight': 0.0012825919092479385, 'gamma': 0.010891223447966843, 'learning_rate': 0.01552954408074942, 'colsample_bytree': 0.21000000000000002}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:25:11,457] Trial 57 finished with value: 1.7475790052290074 and parameters: {'n_estimators': 927, 'max_depth': 5, 'reg_alpha': 4.174471049415697, 'reg_lambda': 1.381260999872048, 'min_child_weight': 0.0060345281965977025, 'gamma': 0.00013531021416646752, 'learning_rate': 0.023249307120486083, 'colsample_bytree': 0.18}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:30:35,964] Trial 58 finished with value: 1.748527527057752 and parameters: {'n_estimators': 920, 'max_depth': 5, 'reg_alpha': 4.006051417560748, 'reg_lambda': 1.3571957661546663, 'min_child_weight': 0.014111952682503516, 'gamma': 0.00018952899203674413, 'learning_rate': 0.023716345907084928, 'colsample_bytree': 0.31}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:34:33,611] Trial 59 finished with value: 1.7495547957415694 and parameters: {'n_estimators': 934, 'max_depth': 5, 'reg_alpha': 1.0625665050559119, 'reg_lambda': 0.11994640064957682, 'min_child_weight': 0.0073499356453373904, 'gamma': 9.525130213770154e-05, 'learning_rate': 0.0370293916695254, 'colsample_bytree': 0.35}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:35:15,969] Trial 60 finished with value: 1.7559323255049997 and parameters: {'n_estimators': 964, 'max_depth': 5, 'reg_alpha': 0.6201973490256292, 'reg_lambda': 2.0987268327517437, 'min_child_weight': 0.0006414612113102235, 'gamma': 3.8448527635713904e-05, 'learning_rate': 0.4289574178703208, 'colsample_bytree': 0.19}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:41:58,727] Trial 61 finished with value: 1.7475054035198874 and parameters: {'n_estimators': 886, 'max_depth': 6, 'reg_alpha': 1.9260862278047073, 'reg_lambda': 0.01285535671520967, 'min_child_weight': 0.0026286639265865083, 'gamma': 0.00042125629654482505, 'learning_rate': 0.015036951321326793, 'colsample_bytree': 0.15000000000000002}. Best is trial 25 with value: 1.7469594301111064.
[I 2021-06-14 20:47:23,493] Trial 62 finished with value: 1.746891728939861 and parameters: {'n_estimators': 894, 'max_depth': 6, 'reg_alpha': 4.760443920052541, 'reg_lambda': 0.07003429299510154, 'min_child_weight': 0.018462469781647103, 'gamma': 0.0003384908066714227, 'learning_rate': 0.02799948563838648, 'colsample_bytree': 0.13}. Best is trial 62 with value: 1.746891728939861.
[I 2021-06-14 20:52:24,520] Trial 63 finished with value: 1.746657515444234 and parameters: {'n_estimators': 894, 'max_depth': 6, 'reg_alpha': 4.5563113164255915, 'reg_lambda': 0.010445929129179533, 'min_child_weight': 0.02589497646852082, 'gamma': 0.00047527107618046985, 'learning_rate': 0.028041279004235413, 'colsample_bytree': 0.1}. Best is trial 63 with value: 1.746657515444234.
[I 2021-06-14 20:57:31,362] Trial 64 finished with value: 1.7467233465452678 and parameters: {'n_estimators': 844, 'max_depth': 6, 'reg_alpha': 5.338124833008073, 'reg_lambda': 0.011547122112494064, 'min_child_weight': 0.3722760745403005, 'gamma': 0.0004230991916175983, 'learning_rate': 0.027808442481645344, 'colsample_bytree': 0.12000000000000001}. Best is trial 63 with value: 1.746657515444234.
[I 2021-06-14 21:02:00,508] Trial 65 finished with value: 1.746535225375183 and parameters: {'n_estimators': 853, 'max_depth': 6, 'reg_alpha': 5.195836430305197, 'reg_lambda': 0.00830988779121757, 'min_child_weight': 0.784557995240778, 'gamma': 0.0005004507156218304, 'learning_rate': 0.028133396582555224, 'colsample_bytree': 0.1}. Best is trial 65 with value: 1.746535225375183.
[I 2021-06-14 21:05:42,505] Trial 66 finished with value: 1.746351333315391 and parameters: {'n_estimators': 819, 'max_depth': 6, 'reg_alpha': 9.78600916352535, 'reg_lambda': 0.011637426270537867, 'min_child_weight': 0.7543514062551202, 'gamma': 0.0002841238663331501, 'learning_rate': 0.03150352456254704, 'colsample_bytree': 0.1}. Best is trial 66 with value: 1.746351333315391.
[I 2021-06-14 21:07:39,866] Trial 67 finished with value: 1.7469190777566284 and parameters: {'n_estimators': 817, 'max_depth': 6, 'reg_alpha': 6.069218875936592, 'reg_lambda': 0.006138897340319938, 'min_child_weight': 2.059206460603185, 'gamma': 0.0011607081280291356, 'learning_rate': 0.06425605283542349, 'colsample_bytree': 0.1}. Best is trial 66 with value: 1.746351333315391.
[I 2021-06-14 21:09:36,544] Trial 68 finished with value: 1.7465995602441953 and parameters: {'n_estimators': 763, 'max_depth': 6, 'reg_alpha': 9.881941079089035, 'reg_lambda': 0.007234877086924078, 'min_child_weight': 2.906317223676917, 'gamma': 0.000387851914628854, 'learning_rate': 0.06464066913699229, 'colsample_bytree': 0.1}. Best is trial 66 with value: 1.746351333315391.
[I 2021-06-14 21:14:00,498] Trial 69 finished with value: 1.7512834172451868 and parameters: {'n_estimators': 725, 'max_depth': 6, 'reg_alpha': 8.767073142609183, 'reg_lambda': 0.006238696899886988, 'min_child_weight': 2.8481244489932633, 'gamma': 0.0003672458550793731, 'learning_rate': 0.08238852304949668, 'colsample_bytree': 0.97}. Best is trial 66 with value: 1.746351333315391.
[I 2021-06-14 21:15:23,801] Trial 70 finished with value: 1.7478722334709018 and parameters: {'n_estimators': 759, 'max_depth': 6, 'reg_alpha': 6.302193743050345, 'reg_lambda': 0.036174417143979815, 'min_child_weight': 0.5791337848103307, 'gamma': 0.0012105043750521359, 'learning_rate': 0.11337950614082923, 'colsample_bytree': 0.1}. Best is trial 66 with value: 1.746351333315391.
[I 2021-06-14 21:17:36,520] Trial 71 finished with value: 1.7469572595924139 and parameters: {'n_estimators': 701, 'max_depth': 6, 'reg_alpha': 5.567745529589979, 'reg_lambda': 0.008158160668444481, 'min_child_weight': 1.89948876088632, 'gamma': 0.0006091119907651089, 'learning_rate': 0.061780413167180734, 'colsample_bytree': 0.1}. Best is trial 66 with value: 1.746351333315391.
